Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
G7634,CF_C_MBO_DC_0_4,Couple family with children Mother only born overseas Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7634,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7635,CF_C_MBO_DC_5_9,Couple family with children Mother only born overseas Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7635,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7636,CF_C_MBO_DC_10_12,Couple family with children Mother only born overseas Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7636,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7637,CF_C_MBO_DC_13_14,Couple family with children Mother only born overseas Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7637,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7638,CF_C_MBO_DC_15_17,Couple family with children Mother only born overseas Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7638,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7639,CF_C_MBO_DC_18_20,Couple family with children Mother only born overseas Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7639,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7640,CF_C_MBO_DC_21_24,Couple family with children Mother only born overseas Age of dependent children 21 24 years,,G26,people,families|nationality,Age of dependent children: 21-24 years,,7640,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7641,CF_C_MBO_Tot,Couple family with children Mother only born overseas Total,,G26,people,families|nationality,Total,,7641,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7642,CF_C_BPBAu_DC_0_4,Couple family with children Both parents born in Australia Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7642,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7643,CF_C_BPBAu_DC_5_9,Couple family with children Both parents born in Australia Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7643,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7644,CF_C_BPBAu_DC_10_12,Couple family with children Both parents born in Australia Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7644,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7645,CF_C_BPBAu_DC_13_14,Couple family with children Both parents born in Australia Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7645,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7646,CF_C_BPBAu_DC_15_17,Couple family with children Both parents born in Australia Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7646,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7647,CF_C_BPBAu_DC_18_20,Couple family with children Both parents born in Australia Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7647,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7648,CF_C_BPBAu_DC_21_24,Couple family with children Both parents born in Australia Age of dependent children 21 24 years,,G26,people,families|nationality,Age of dependent children: 21-24 years,,7648,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7649,CF_C_BPBAu_Tot,Couple family with children Both parents born in Australia Total,,G26,people,families|nationality,Total,,7649,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7650,CF_C_BP_NS_DC_0_4,Couple family with children Birthplace not stated Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7650,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7651,CF_C_BP_NS_DC_5_9,Couple family with children Birthplace not stated Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7651,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7652,CF_C_BP_NS_DC_10_12,Couple family with children Birthplace not stated Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7652,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7653,CF_C_BP_NS_DC_13_14,Couple family with children Birthplace not stated Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7653,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7654,CF_C_BP_NS_DC_15_17,Couple family with children Birthplace not stated Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7654,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7655,CF_C_BP_NS_DC_18_20,Couple family with children Birthplace not stated Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7655,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7656,CF_C_BP_NS_DC_21_24,Couple family with children Birthplace not stated Age of dependent children 21 24 years,,G26,people,families|nationality,Age of dependent children: 21-24 years,,7656,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7657,CF_C_BP_NS_Tot,Couple family with children Birthplace not stated Total,,G26,people,families|nationality,Total,,7657,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7658,CF_C_Tot_DC_0_4,Couple family with children Total Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7658,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7659,CF_C_Tot_DC_5_9,Couple family with children Total Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7659,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7660,CF_C_Tot_DC_10_12,Couple family with children Total Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7660,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7661,CF_C_Tot_DC_13_14,Couple family with children Total Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7661,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7662,CF_C_Tot_DC_15_17,Couple family with children Total Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7662,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7663,CF_C_Tot_DC_18_20,Couple family with children Total Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7663,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7664,CF_C_Tot_DC_21_24,Couple family with children Total Age of dependent children 21 24 years,,G26,people,families|nationality,Age of dependent children: 21-24 years,,7664,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7665,CF_C_Tot_Tot,Couple family with children Total Total,,G26,people,families|nationality,Total,,7665,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7666,One_PF_BPBO_DC_0_4,One parent family Both parents born overseas Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7666,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7667,One_PF_BPBO_DC_5_9,One parent family Both parents born overseas Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7667,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7668,One_PF_BPBO_DC_10_12,One parent family Both parents born overseas Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7668,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7669,One_PF_BPBO_DC_13_14,One parent family Both parents born overseas Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7669,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7670,One_PF_BPBO_DC_15_17,One parent family Both parents born overseas Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7670,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7671,One_PF_BPBO_DC_18_20,One parent family Both parents born overseas Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7671,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7672,One_PF_BPBO_DC_21_24,One parent family Both parents born overseas Age of dependent children 21 24 years,,G26,people,families|nationality,Age of dependent children: 21-24 years,,7672,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7673,One_PF_BPBO_Tot,One parent family Both parents born overseas Total,,G26,people,families|nationality,Total,,7673,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7674,One_PF_FBO_DC_0_4,One parent family Father only born overseas Age of dependent children 0 4 years,,G26,people,families|nationality,Age of dependent children: 0-4 years,,7674,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7675,One_PF_FBO_DC_5_9,One parent family Father only born overseas Age of dependent children 5 9 years,,G26,people,families|nationality,Age of dependent children: 5-9 years,,7675,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7676,One_PF_FBO_DC_10_12,One parent family Father only born overseas Age of dependent children 10 12 years,,G26,people,families|nationality,Age of dependent children: 10-12 years,,7676,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7677,One_PF_FBO_DC_13_14,One parent family Father only born overseas Age of dependent children 13 14 years,,G26,people,families|nationality,Age of dependent children: 13-14 years,,7677,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7678,One_PF_FBO_DC_15_17,One parent family Father only born overseas Age of dependent children 15 17 years,,G26,people,families|nationality,Age of dependent children: 15-17 years,,7678,Family Composition and Country of Birth of Parents by Age of Dependent Children
G7679,One_PF_FBO_DC_18_20,One parent family Father only born overseas Age of dependent children 18 20 years,,G26,people,families|nationality,Age of dependent children: 18-20 years,,7679,Family Composition and Country of Birth of Parents by Age of Dependent Children
