Sequential,Short,Name,DENOMINATORS,Tablename,unit,subsection,Column heading description in profile,AGG,order,Table descr
B4656,B23B_P_LonePsn_85ov,Persons Lone person Age 85 years and over,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4656,Relationship in Household
B4655,B23B_P_LonePsn_75_84,Persons Lone person Age 75-84 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4655,Relationship in Household
B4654,B23B_P_LonePsn_65_74,Persons Lone person Age 65-74 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4654,Relationship in Household
B4653,B23B_P_LonePsn_55_64,Persons Lone person Age 55-64 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4653,Relationship in Household
B4652,B23B_P_LonePsn_45_54,Persons Lone person Age 45-54 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4652,Relationship in Household
B4651,B23B_P_LonePsn_35_44,Persons Lone person Age 35-44 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4651,Relationship in Household
B4650,B23B_P_LonePsn_25_34,Persons Lone person Age 25-34 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4650,Relationship in Household
B4649,B23B_P_LonePsn_15_24,Persons Lone person Age 15-24 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4649,Relationship in Household
B4648,B23B_P_LonePsn_0_14,Persons Lone person Age 0-14 years,B23B_P_LonePsn_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4648,Relationship in Household
B4647,B23B_P_GrpH_Mem_Tot,Persons Group household member Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4647,Relationship in Household
B4646,B23B_P_GrpH_Mem_85ov,Persons Group household member Age 85 years and over,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4646,Relationship in Household
B4645,B23B_P_GrpH_Mem_75_84,Persons Group household member Age 75-84 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4645,Relationship in Household
B4644,B23B_P_GrpH_Mem_65_74,Persons Group household member Age 65-74 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4644,Relationship in Household
B4643,B23B_P_GrpH_Mem_55_64,Persons Group household member Age 55-64 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4643,Relationship in Household
B4642,B23B_P_GrpH_Mem_45_54,Persons Group household member Age 45-54 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4642,Relationship in Household
B4641,B23B_P_GrpH_Mem_35_44,Persons Group household member Age 35-44 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4641,Relationship in Household
B4640,B23B_P_GrpH_Mem_25_34,Persons Group household member Age 25-34 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4640,Relationship in Household
B4639,B23B_P_GrpH_Mem_15_24,Persons Group household member Age 15-24 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4639,Relationship in Household
B4638,B23B_P_GrpH_Mem_0_14,Persons Group household member Age 0-14 years,B23B_P_GrpH_Mem_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4638,Relationship in Household
B4637,B23B_P_URI_in_FH_Tot,Persons Unrelated individual living in family household Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4637,Relationship in Household
B4636,B23B_P_URI_in_FH_85ov,Persons Unrelated individual living in family household Age 85 years and over,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4636,Relationship in Household
B4635,B23B_P_URI_in_FH_75_84,Persons Unrelated individual living in family household Age 75-84 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4635,Relationship in Household
B4634,B23B_P_URI_in_FH_65_74,Persons Unrelated individual living in family household Age 65-74 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4634,Relationship in Household
B4633,B23B_P_URI_in_FH_55_64,Persons Unrelated individual living in family household Age 55-64 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4633,Relationship in Household
B4632,B23B_P_URI_in_FH_45_54,Persons Unrelated individual living in family household Age 45-54 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4632,Relationship in Household
B4631,B23B_P_URI_in_FH_35_44,Persons Unrelated individual living in family household Age 35-44 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4631,Relationship in Household
B4630,B23B_P_URI_in_FH_25_34,Persons Unrelated individual living in family household Age 25-34 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4630,Relationship in Household
B4629,B23B_P_URI_in_FH_15_24,Persons Unrelated individual living in family household Age 15-24 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4629,Relationship in Household
B4628,B23B_P_URI_in_FH_0_14,Persons Unrelated individual living in family household Age 0-14 years,B23B_P_URI_in_FH_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4628,Relationship in Household
B4627,B23B_P_OthRI_Tot,Persons Other related individual Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4627,Relationship in Household
B4626,B23B_P_OthRI_85ov,Persons Other related individual Age 85 years and over,B23B_P_OthRI_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4626,Relationship in Household
B4625,B23B_P_OthRI_75_84,Persons Other related individual Age 75-84 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4625,Relationship in Household
B4624,B23B_P_OthRI_65_74,Persons Other related individual Age 65-74 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4624,Relationship in Household
B4623,B23B_P_OthRI_55_64,Persons Other related individual Age 55-64 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4623,Relationship in Household
B4622,B23B_P_OthRI_45_54,Persons Other related individual Age 45-54 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4622,Relationship in Household
B4621,B23B_P_OthRI_35_44,Persons Other related individual Age 35-44 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4621,Relationship in Household
B4620,B23B_P_OthRI_25_34,Persons Other related individual Age 25-34 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4620,Relationship in Household
B4619,B23B_P_OthRI_15_24,Persons Other related individual Age 15-24 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4619,Relationship in Household
B4618,B23B_P_OthRI_0_14,Persons Other related individual Age 0-14 years,B23B_P_OthRI_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4618,Relationship in Household
B4617,B23B_P_NDpChl_Tot,Persons Non dependent child Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4617,Relationship in Household
B4616,B23B_P_NDpChl_85ov,Persons Non dependent child Age 85 years and over,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4616,Relationship in Household
B4615,B23B_P_NDpChl_75_84,Persons Non dependent child Age 75-84 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4615,Relationship in Household
B4614,B23B_P_NDpChl_65_74,Persons Non dependent child Age 65-74 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4614,Relationship in Household
B4613,B23B_P_NDpChl_55_64,Persons Non dependent child Age 55-64 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4613,Relationship in Household
B4612,B23B_P_NDpChl_45_54,Persons Non dependent child Age 45-54 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4612,Relationship in Household
B4611,B23B_P_NDpChl_35_44,Persons Non dependent child Age 35-44 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4611,Relationship in Household
B4610,B23B_P_NDpChl_25_34,Persons Non dependent child Age 25-34 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4610,Relationship in Household
B4609,B23B_P_NDpChl_15_24,Persons Non dependent child Age 15-24 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4609,Relationship in Household
B4608,B23B_P_NDpChl_0_14,Persons Non dependent child Age 0-14 years,B23B_P_NDpChl_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4608,Relationship in Household
B4607,B23B_P_DpStu_Tot,Persons Dependent student Aged 15-24 years Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4607,Relationship in Household
B4606,B23B_P_DpStu_85ov,Persons Dependent student Aged 15-24 years Age 85 years and over,B23B_P_DpStu_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4606,Relationship in Household
B4605,B23B_P_DpStu_75_84,Persons Dependent student Aged 15-24 years Age 75-84 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4605,Relationship in Household
B4604,B23B_P_DpStu_65_74,Persons Dependent student Aged 15-24 years Age 65-74 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4604,Relationship in Household
B4603,B23B_P_DpStu_55_64,Persons Dependent student Aged 15-24 years Age 55-64 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4603,Relationship in Household
B4602,B23B_P_DpStu_45_54,Persons Dependent student Aged 15-24 years Age 45-54 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4602,Relationship in Household
B4601,B23B_P_DpStu_35_44,Persons Dependent student Aged 15-24 years Age 35-44 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4601,Relationship in Household
B4600,B23B_P_DpStu_25_34,Persons Dependent student Aged 15-24 years Age 25-34 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4600,Relationship in Household
B4599,B23B_P_DpStu_15_24,Persons Dependent student Aged 15-24 years Age 15-24 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,Aged 15-24 years|PERSONS,,4599,Relationship in Household
B4598,B23B_P_DpStu_0_14,Persons Dependent student Aged 15-24 years Age 0-14 years,B23B_P_DpStu_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4598,Relationship in Household
B4597,B23B_P_CU_15_Tot,Persons Child under 15 Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4597,Relationship in Household
B4596,B23B_P_CU15_85ov,Persons Child under 15 Age 85 years and over,B23B_P_CU_15_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4596,Relationship in Household
B4595,B23B_P_CU15_75_84,Persons Child under 15 Age 75-84 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4595,Relationship in Household
B4594,B23B_P_CU15_65_74,Persons Child under 15 Age 65-74 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4594,Relationship in Household
B4593,B23B_P_CU15_55_64,Persons Child under 15 Age 55-64 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4593,Relationship in Household
B4592,B23B_P_CU15_45_54,Persons Child under 15 Age 45-54 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4592,Relationship in Household
B4591,B23B_P_CU15_35_44,Persons Child under 15 Age 35-44 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4591,Relationship in Household
B4590,B23B_P_CU15_25_34,Persons Child under 15 Age 25-34 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4590,Relationship in Household
B4589,B23B_P_CU15_15_24,Persons Child under 15 Age 15-24 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4589,Relationship in Household
B4588,B23B_P_CU15_0_14,Persons Child under 15 Age 0-14 years,B23B_P_CU_15_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4588,Relationship in Household
B4587,B23B_P_LonePnt_Tot,Persons Lone parent Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4587,Relationship in Household
B4586,B23B_P_LonePnt_85ov,Persons Lone parent Age 85 years and over,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4586,Relationship in Household
B4585,B23B_P_LonePnt_75_84,Persons Lone parent Age 75-84 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4585,Relationship in Household
B4584,B23B_P_LonePnt_65_74,Persons Lone parent Age 65-74 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4584,Relationship in Household
B4583,B23B_P_LonePnt_55_64,Persons Lone parent Age 55-64 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4583,Relationship in Household
B4582,B23B_P_LonePnt_45_54,Persons Lone parent Age 45-54 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4582,Relationship in Household
B4581,B23B_P_LonePnt_35_44,Persons Lone parent Age 35-44 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4581,Relationship in Household
B4580,B23B_P_LonePnt_25_34,Persons Lone parent Age 25-34 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4580,Relationship in Household
B4579,B23B_P_LonePnt_15_24,Persons Lone parent Age 15-24 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4579,Relationship in Household
B4578,B23B_P_LonePnt_0_14,Persons Lone parent Age 0-14 years,B23B_P_LonePnt_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4578,Relationship in Household
B4577,B23B_P_Ptn_in_DFM_Tot,Persons Partner in de facto marriage Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4577,Relationship in Household
B4576,B23B_P_Ptn_in_DFM_85ov,Persons Partner in de facto marriage Age 85 years and over,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4576,Relationship in Household
B4575,B23B_P_Ptn_in_DFM_75_84,Persons Partner in de facto marriage Age 75-84 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4575,Relationship in Household
B4574,B23B_P_Ptn_in_DFM_65_74,Persons Partner in de facto marriage Age 65-74 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4574,Relationship in Household
B4573,B23B_P_Ptn_in_DFM_55_64,Persons Partner in de facto marriage Age 55-64 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4573,Relationship in Household
B4572,B23B_P_Ptn_in_DFM_45_54,Persons Partner in de facto marriage Age 45-54 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4572,Relationship in Household
B4571,B23B_P_Ptn_in_DFM_35_44,Persons Partner in de facto marriage Age 35-44 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4571,Relationship in Household
B4570,B23B_P_Ptn_in_DFM_25_34,Persons Partner in de facto marriage Age 25-34 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4570,Relationship in Household
B4569,B23B_P_Ptn_in_DFM_15_24,Persons Partner in de facto marriage Age 15-24 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4569,Relationship in Household
B4568,B23B_P_Ptn_in_DFM_0_14,Persons Partner in de facto marriage Age 0-14 years,B23B_P_Ptn_in_DFM_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4568,Relationship in Household
B4567,B23B_P_H_or_W_in_RM_Tot,Persons Husband or wife in a registered marriage Total,B23B_P_Tot_Tot,B23B,people,families|age_gender,Total|PERSONS,,4567,Relationship in Household
B4566,B23B_P_H_or_W_in_RM_85ov,Persons Husband or wife in a registered marriage Age 85 years and over,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,85 years and over|PERSONS,,4566,Relationship in Household
B4565,B23B_P_H_or_W_in_RM_75_84,Persons Husband or wife in a registered marriage Age 75-84 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,75-84 years|PERSONS,,4565,Relationship in Household
B4564,B23B_P_H_or_W_in_RM_65_74,Persons Husband or wife in a registered marriage Age 65-74 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,65-74 years|PERSONS,,4564,Relationship in Household
B4563,B23B_P_H_or_W_in_RM_55_64,Persons Husband or wife in a registered marriage Age 55-64 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,55-64 years|PERSONS,,4563,Relationship in Household
B4562,B23B_P_H_or_W_in_RM_45_54,Persons Husband or wife in a registered marriage Age 45-54 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,45-54 years|PERSONS,,4562,Relationship in Household
B4561,B23B_P_H_or_W_in_RM_35_44,Persons Husband or wife in a registered marriage Age 35-44 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,35-44 years|PERSONS,,4561,Relationship in Household
B4560,B23B_P_H_or_W_in_RM_25_34,Persons Husband or wife in a registered marriage Age 25-34 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,25-34 years|PERSONS,,4560,Relationship in Household
B4559,B23B_P_H_or_W_in_RM_15_24,Persons Husband or wife in a registered marriage Age 15-24 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,15-24 years|PERSONS,,4559,Relationship in Household
B4558,B23B_P_H_or_W_in_RM_0_14,Persons Husband or wife in a registered marriage Age 0-14 years,B23B_P_H_or_W_in_RM_Tot,B23B,people,families|age_gender,0-14 years|PERSONS,,4558,Relationship in Household
